Date,Drawdown
2001-09-26,-0.31578308103646946
2001-09-27,-0.31578308103646946
2001-09-28,-0.31578308103646946
2001-10-01,-0.31578308103646946
2001-10-03,-0.31578308103646946
2001-10-04,-0.31578308103646946
2001-10-05,-0.31578308103646946
2001-10-08,-0.31578308103646946
2001-10-09,-0.31578308103646946
2001-10-10,-0.31578308103646946
2001-10-11,-0.31578308103646946
2001-10-12,-0.31578308103646946
2001-10-15,-0.31578308103646946
2001-10-16,-0.31578308103646946
2001-10-17,-0.31578308103646946
2001-10-18,-0.31578308103646946
2001-10-19,-0.31578308103646946
2001-10-22,-0.31578308103646946
2001-10-23,-0.31578308103646946
2001-10-24,-0.31578308103646946
2001-10-25,-0.31578308103646946
2001-10-29,-0.31578308103646946
2001-10-30,-0.31578308103646946
2001-10-31,-0.31578308103646946
2001-11-01,-0.31578308103646946
2001-11-02,-0.31578308103646946
2001-11-05,-0.31578308103646946
2001-11-06,-0.31578308103646946
2001-11-07,-0.31578308103646946
2001-11-08,-0.31578308103646946
2001-11-09,-0.31578308103646946
2001-11-12,-0.31578308103646946
2001-11-13,-0.31578308103646946
2001-11-14,-0.31578308103646946
2001-11-15,-0.31578308103646946
2001-11-19,-0.31578308103646946
2001-11-20,-0.31578308103646946
2001-11-21,-0.31578308103646946
2001-11-22,-0.31578308103646946
2001-11-23,-0.31578308103646946
2001-11-26,-0.31578308103646946
2001-11-27,-0.31578308103646946
2001-11-28,-0.31578308103646946
2001-11-29,-0.31578308103646946
2001-12-03,-0.31578308103646946
2001-12-04,-0.31578308103646946
2001-12-05,-0.31578308103646946
2001-12-06,-0.31578308103646946
2001-12-07,-0.31578308103646946
2001-12-10,-0.31578308103646946
2001-12-11,-0.31578308103646946
2001-12-12,-0.31578308103646946
2001-12-13,-0.31578308103646946
2001-12-14,-0.31578308103646946
2001-12-18,-0.31578308103646946
2001-12-19,-0.31660240837829223
2001-12-20,-0.315078471567932
2001-12-21,-0.32030757103862484
2001-12-24,-0.31844768649690725
2001-12-26,-0.32591156870228155
2001-12-27,-0.33215824898244817
2001-12-28,-0.32543929435530095
2001-12-31,-0.3167630790324196
2002-01-01,-0.3175566946876551
2002-01-02,-0.31483989999059137
2002-01-03,-0.3107403639064914
2002-01-04,-0.3036416422786794
2002-01-07,-0.3018061017754661
2002-01-08,-0.2995031557329728
2002-01-09,-0.30462514143424735
2002-01-10,-0.30807225728643595
2002-01-11,-0.3121328429089292
2002-01-14,-0.3037000679710894
2002-01-15,-0.30691348105363814
2002-01-16,-0.3057644424362419
2002-01-17,-0.3020008540834993
2002-01-18,-0.3067771544380148
2002-01-21,-0.30564272224372113
2002-01-22,-0.3061831598985134
2002-01-23,-0.3068355801304249
2002-01-24,-0.30848123713330566
2002-01-25,-0.30944039225036946
2002-01-28,-0.312225350255245
2002-01-29,-0.31156806121563263
2002-01-30,-0.3135594035652727
2002-01-31,-0.3099564858666576
2002-02-01,-0.30773630955507847
2002-02-04,-0.3059056378595658
2002-02-05,-0.3054479699356878
2002-02-06,-0.2911482817183465
2002-02-07,-0.2945807911474324
2002-02-08,-0.28853373198300014
2002-02-11,-0.2852813684388448
2002-02-12,-0.2847409307840526
2002-02-13,-0.2832656820507006
2002-02-14,-0.27756917704072803
2002-02-15,-0.2743995832274869
2002-02-18,-0.27137605364527073
2002-02-19,-0.2765175145773485
2002-02-20,-0.28047098643042345
2002-02-21,-0.2782264660803403
2002-02-22,-0.274112323573138
2002-02-25,-0.2730801363405616
2002-02-26,-0.2652608311730267
2002-02-27,-0.26761733410022903
2002-02-28,-0.2841031169752436
2002-03-01,-0.2731482996483733
2002-03-04,-0.2696963149884839
2002-03-05,-0.26925325348770823
2002-03-06,-0.2709135169136917
2002-03-07,-0.26500765317258335
2002-03-08,-0.26669712944477186
2002-03-11,-0.27247640418565855
2002-03-12,-0.27836766150366443
2002-03-13,-0.27571416130671134
2002-03-14,-0.27459433553552015
2002-03-15,-0.27035847283579695
2002-03-18,-0.26928733514161407
2002-03-19,-0.2753246566906449
2002-03-20,-0.27459433553552015
2002-03-21,-0.2774425880405065
2002-03-22,-0.2792197028513099
2002-03-26,-0.28289565266543737
2002-03-27,-0.2826035242033875
2002-03-28,-0.28026649650698854
2002-04-01,-0.2751055603441074
2002-04-02,-0.27617669803829037
2002-04-03,-0.2792683909283181
2002-04-04,-0.27237902803164193
2002-04-05,-0.27184345918455055
2002-04-08,-0.2734501657258247
2002-04-09,-0.2752029364981241
2002-04-10,-0.2716000187995089
2002-04-11,-0.26872742225601853
2002-04-12,-0.26755890840781893
2002-04-15,-0.271916491300063
2002-04-16,-0.2757871934222238
2002-04-17,-0.2738396703418913
2002-04-18,-0.27215993168510455
2002-04-19,-0.28126460208565895
2002-04-22,-0.28085075343108834
2002-04-23,-0.2796578955443846
2002-04-24,-0.27761299631003555
2002-04-25,-0.282360083818346
2002-04-26,-0.28175148285574214
2002-04-29,-0.2870097951726399
2002-04-30,-0.2823113957413377
2002-05-02,-0.2789519184277641
2002-05-03,-0.2786841340042183
2002-05-06,-0.2762253861152987
2002-05-07,-0.2735718859183456
2002-05-08,-0.271916491300063
2002-05-09,-0.26855701398648946
2002-05-10,-0.27274418860920424
2002-05-13,-0.27135657841446736
2002-05-14,-0.2724520601471544
2002-05-15,-0.27656620265435683
2002-05-16,-0.28089944150809665
2002-05-17,-0.28291999670394163
2002-05-20,-0.28951723113856787
2002-05-21,-0.30000951173385926
2002-05-22,-0.29896271807818053
2002-05-23,-0.3031012046238871
2002-05-24,-0.28735061171169807
2002-05-27,-0.2864742263255483
2002-05-28,-0.29652831422776493
2002-05-29,-0.293899158069316
2002-05-30,-0.2968204426898148
2002-05-31,-0.297769860191477
2002-06-03,-0.2921463872970168
2002-06-04,-0.28859215767541
2002-06-05,-0.2826278682418918
2002-06-06,-0.28401547843662867
2002-06-07,-0.2904423046017258
2002-06-10,-0.2827252443959083
2002-06-11,-0.271916491300063
2002-06-12,-0.27189214726155875
2002-06-13,-0.2739857345729163
2002-06-14,-0.27284156476322086
2002-06-17,-0.270821009567376
2002-06-18,-0.2754220328446615
2002-06-19,-0.28041256073801346
2002-06-20,-0.27846503765768105
2002-06-21,-0.2807777213155759
2002-06-24,-0.2812889461241632
2002-06-25,-0.2828713086269333
2002-06-26,-0.28783749248178114
2002-06-27,-0.28464842343773666
2002-06-28,-0.2815567305477088
2002-07-01,-0.2762740741923069
2002-07-02,-0.27688267515491083
2002-07-03,-0.2758358814992321
2002-07-04,-0.2738883584188996
2002-07-05,-0.2726711564936918
2002-07-08,-0.26999331225823453
2002-07-09,-0.26999331225823453
2002-07-10,-0.27364491803385804
2002-07-11,-0.27846503765768105
2002-07-12,-0.2760062897687612
2002-07-15,-0.27734521188648975
2002-07-16,-0.2826035242033875
2002-07-17,-0.2863768501715318
2002-07-18,-0.28116722593164234
2002-07-19,-0.28338253343552056
2002-07-22,-0.2930471167216706
2002-07-23,-0.2885434695984016
2002-07-24,-0.29472685537845744
2002-07-25,-0.29557889672610294
2002-07-26,-0.3051704478967404
2002-07-29,-0.30865164540283474
2002-07-30,-0.3133987329111453
2002-07-31,-0.31378823752721186
2002-08-01,-0.31369086137319513
2002-08-02,-0.31310660444909544
2002-08-05,-0.3103557280981257
2002-08-06,-0.3089437738648846
2002-08-07,-0.3078726361707018
2002-08-08,-0.3140803659892617
2002-08-09,-0.31162161810034184
2002-08-12,-0.3087733655953556
2002-08-13,-0.3063876498219482
2002-08-14,-0.30689887463053556
2002-08-16,-0.30419668635657415
2002-08-19,-0.3032716128934162
2002-08-20,-0.3002042640418926
2002-08-21,-0.2996686951948012
2002-08-22,-0.30203006692970424
2002-08-23,-0.30000951173385926
2002-08-26,-0.2983054290385684
2002-08-27,-0.3019570348141918
2002-08-28,-0.30229785135324994
2002-08-29,-0.30446447078011996
2002-08-30,-0.2989383740396765
2002-09-02,-0.29779420422998104
2002-09-03,-0.2996686951948012
2002-09-04,-0.2981350207690393
2002-09-05,-0.29767248403746027
2002-09-06,-0.3019570348141918
2002-09-09,-0.3067041223225023
2002-09-11,-0.307604851747156
2002-09-12,-0.30616855347541083
2002-09-13,-0.30901680598039716
2002-09-16,-0.31230325117845825
2002-09-17,-0.3103800721366299
2002-09-18,-0.31373954945020344
2002-09-19,-0.3165634579166856
2002-09-20,-0.31758590753386007
2002-09-23,-0.3178780359959099
2002-09-24,-0.3194360544601761
2002-09-25,-0.3180971323424474
2002-09-26,-0.3178780359959099
2002-09-27,-0.31622264137762746
2002-09-30,-0.32140792157901266
2002-10-01,-0.32420748600699056
2002-10-03,-0.3250838713931403
2002-10-04,-0.3251082154316445
2002-10-07,-0.3200689994612841
2002-10-08,-0.3181458204194557
2002-10-09,-0.3202394077308133
2002-10-10,-0.3187300773435554
2002-10-11,-0.31325266868012025
2002-10-14,-0.31383692560422005
2002-10-16,-0.31468896695186555
2002-10-17,-0.3146159348363531
2002-10-18,-0.3130822604105912
2002-10-21,-0.31437249445131155
2002-10-22,-0.31960646272970517
2002-10-23,-0.32135923350200435
2002-10-24,-0.3240857658144698
2002-10-25,-0.32856506889923465
2002-10-28,-0.3308777525571295
2002-10-29,-0.3261550090873231
2002-10-30,-0.324889119085107
2002-10-31,-0.32094538484743373
2002-11-01,-0.3193630223446635
2002-11-04,-0.3166851781092064
2002-11-05,-0.31780500388039756
2002-11-07,-0.3183649167659931
2002-11-08,-0.318803109459068
2002-11-11,-0.3200203113842758
2002-11-12,-0.3186813892665471
2002-11-13,-0.3178780359959099
2002-11-14,-0.31812147638095156
2002-11-15,-0.3132596449512345
2002-11-18,-0.3132596449512345
2002-11-20,-0.3132596449512345
2002-11-21,-0.3132596449512345
2002-11-22,-0.3132596449512345
2002-11-25,-0.3132596449512345
2002-11-26,-0.3132596449512345
2002-11-27,-0.3132596449512345
2002-11-28,-0.3132596449512345
2002-11-29,-0.3132596449512345
2002-12-02,-0.3132596449512345
2002-12-03,-0.3132596449512345
2002-12-04,-0.3132596449512345
2002-12-05,-0.3132596449512345
2002-12-06,-0.3132596449512345
2002-12-09,-0.3132596449512345
2002-12-10,-0.3132596449512345
2002-12-11,-0.3132596449512345
2002-12-12,-0.3132596449512345
2002-12-13,-0.3132596449512345
2002-12-16,-0.3132596449512345
2002-12-17,-0.3132596449512345
2002-12-18,-0.3132596449512345
2002-12-19,-0.3132596449512345
2002-12-20,-0.3132596449512345
2002-12-23,-0.3132596449512345
2002-12-24,-0.3132596449512345
2002-12-26,-0.3132596449512345
2002-12-27,-0.3132596449512345
2002-12-30,-0.3132596449512345
2002-12-31,-0.3132596449512345
2003-01-01,-0.3132596449512345
2003-01-02,-0.3132596449512345
2003-01-03,-0.3132596449512345
2003-01-06,-0.3132596449512345
2003-01-07,-0.3132596449512345
2003-01-08,-0.3132596449512345
2003-01-09,-0.3132596449512345
2003-01-10,-0.3132596449512345
2003-01-13,-0.3132596449512345
2003-01-14,-0.3132596449512345
2003-01-15,-0.3132596449512345
2003-01-16,-0.3132596449512345
2003-01-17,-0.3132596449512345
2003-01-20,-0.3132596449512345
2003-01-21,-0.3132596449512345
2003-01-22,-0.3132596449512345
2003-01-23,-0.3132596449512345
2003-01-24,-0.3098707925607216
2003-01-27,-0.3169342093614047
2003-01-28,-0.3138809904862707
2003-01-29,-0.3146101173818251
2003-01-30,-0.31572659294064276
2003-01-31,-0.31517974776897695
2003-02-03,-0.3116480393686354
2003-02-04,-0.31153411329120506
2003-02-05,-0.31335693053009106
2003-02-06,-0.30907331001870897
2003-02-07,-0.3106227046717621
2003-02-10,-0.31399491656370104
2003-02-11,-0.3145189765198808
2003-02-12,-0.31602280074196176
2003-02-14,-0.31903044918612355
2003-02-17,-0.3118075358770379
2003-02-18,-0.3109644829040532
2003-02-19,-0.3090960952341951
2003-02-20,-0.30891381351030645
2003-02-21,-0.3087543170019039
2003-02-24,-0.3075011301501699
2003-02-25,-0.31178475066155187
2003-02-26,-0.31344807139203534
2003-02-27,-0.3111695498434278
2003-02-28,-0.30930116217356973
2003-03-03,-0.30946065868197226
2003-03-04,-0.3134708566075214
2003-03-05,-0.3157038077251567
2003-03-06,-0.31877981181577675
2003-03-07,-0.3239976261620878
2003-03-10,-0.32750654934694323
2003-03-11,-0.32550145038416867
2003-03-12,-0.32850909882833057
2003-03-13,-0.32932936658582923
2003-03-17,-0.3314483916260341
2003-03-19,-0.32928379615485703
2003-03-20,-0.32436218960986496
2003-03-21,-0.3223570906470904
2003-03-22,-0.3206709847011209
2003-03-24,-0.3268457780978471
2003-03-25,-0.32771161628631795
2003-03-26,-0.32746097891597115
2003-03-27,-0.3295116483097178
2003-03-28,-0.3301952047743001
2003-03-31,-0.33693962855817816
2003-04-01,-0.3347294626560289
2003-04-02,-0.32973950046457856
2003-04-03,-0.3260938659868067
2003-04-04,-0.32297229146521444
2003-04-07,-0.31750383974855656
2003-04-08,-0.3202836360378577
2003-04-09,-0.32365584792979674
2003-04-10,-0.33486617394894536
2003-04-11,-0.3371674807130388
2003-04-15,-0.33673456161880344
2003-04-16,-0.33486617394894536
2003-04-17,-0.3393320761842159
2003-04-21,-0.33648392424845663
2003-04-22,-0.33728140679046925
2003-04-23,-0.33978778049393743
2003-04-24,-0.34092704126824114
2003-04-25,-0.3424764359212942
2003-04-28,-0.3400156326487982
2003-04-29,-0.33990170657136776
2003-04-30,-0.3388308014435223
2003-05-02,-0.33630164252456807
2003-05-05,-0.3314050110821225
2003-05-06,-0.3314050110821225
2003-05-07,-0.3314050110821225
2003-05-08,-0.3314050110821225
2003-05-09,-0.3314050110821225
2003-05-12,-0.3314050110821225
2003-05-13,-0.3314050110821225
2003-05-14,-0.3314050110821225
2003-05-15,-0.3314050110821225
2003-05-16,-0.3314050110821225
2003-05-19,-0.3314050110821225
2003-05-20,-0.3314050110821225
2003-05-21,-0.3314050110821225
2003-05-22,-0.3314050110821225
2003-05-23,-0.3314050110821225
2003-05-26,-0.3314050110821225
2003-05-27,-0.3314050110821225
2003-05-28,-0.3314050110821225
2003-05-29,-0.3314050110821225
2003-05-30,-0.3314050110821225
2003-06-02,-0.3314050110821225
2003-06-03,-0.3314050110821225
2003-06-04,-0.3314050110821225
2003-06-05,-0.3314050110821225
2003-06-06,-0.3314050110821225
2003-06-09,-0.3314050110821225
2003-06-10,-0.3314050110821225
2003-06-11,-0.3314050110821225
2003-06-12,-0.3314050110821225
2003-06-13,-0.3314050110821225
2003-06-16,-0.3314050110821225
2003-06-17,-0.3314050110821225
2003-06-18,-0.3314050110821225
2003-06-19,-0.3314050110821225
2003-06-20,-0.3314050110821225
2003-06-23,-0.3314050110821225
2003-06-24,-0.3314050110821225
2003-06-25,-0.3314050110821225
2003-06-26,-0.3314050110821225
2003-06-27,-0.3314050110821225
2003-06-30,-0.3314050110821225
2003-07-01,-0.3314050110821225
2003-07-02,-0.3314050110821225
2003-07-03,-0.3314050110821225
2003-07-04,-0.3314050110821225
2003-07-07,-0.3314050110821225
2003-07-08,-0.3314050110821225
2003-07-09,-0.3314050110821225
2003-07-10,-0.3314050110821225
2003-07-11,-0.3314050110821225
2003-07-14,-0.3314050110821225
2003-07-15,-0.3314050110821225
2003-07-16,-0.3314050110821225
2003-07-17,-0.3314050110821225
2003-07-18,-0.3314050110821225
2003-07-21,-0.32998636925507063
2003-07-22,-0.3328233642922126
2003-07-23,-0.33042137516076564
2003-07-24,-0.32467173188549137
2003-07-25,-0.3181088166995695
2003-07-28,-0.3159527004713415
2003-07-29,-0.31519616846143694
2003-07-30,-0.31092176260547644
2003-07-31,-0.31067588970225757
2003-08-01,-0.3081415074690772
2003-08-04,-0.30220273119132657
2003-08-05,-0.3076119350621441
2003-08-06,-0.30956000498764824
2003-08-07,-0.30089771347424143
2003-08-08,-0.2928784741692533
2003-08-11,-0.28801775600561663
2003-08-12,-0.2887932013157689
2003-08-13,-0.28419726935559897
2003-08-14,-0.2847079284622843
2003-08-18,-0.2760267236486299
2003-08-19,-0.27852327928131493
2003-08-20,-0.2758754172466491
2003-08-21,-0.27141187838821224
2003-08-22,-0.2673644321352231
2003-08-25,-0.2797337304971621
2003-08-26,-0.2639600380906527
2003-08-27,-0.2550140470735315
2003-08-28,-0.2548816539717983
2003-08-29,-0.2494346235004855
2003-09-01,-0.24133973099450712
2003-09-02,-0.240469719183117
2003-09-03,-0.2486970047908288
2003-09-04,-0.2456897900514582
2003-09-05,-0.23918361476627936
2003-09-08,-0.2326585261808527
2003-09-09,-0.23521182171428057
2003-09-10,-0.2326774394811002
2003-09-11,-0.23316918528753805
2003-09-12,-0.24270148861233531
2003-09-15,-0.2588912736242922
2003-09-16,-0.25019115551039006
2003-09-17,-0.2577564756094354
2003-09-18,-0.27116600548499326
2003-09-19,-0.2683290104478513
2003-09-22,-0.2730005956090118
2003-09-23,-0.26430047749510965
2003-09-24,-0.2521392254358944
2003-09-25,-0.2546357810685792
2003-09-26,-0.24697589446829582
2003-09-29,-0.23961862067197437
2003-09-30,-0.23502268871180443
2003-10-01,-0.2336041911932334
2003-10-03,-0.2266062701016165
2003-10-06,-0.21622286826567672
2003-10-07,-0.21775484558573333
2003-10-08,-0.2168848337743432
2003-10-09,-0.21024626538743096
2003-10-10,-0.2086575481666314
2003-10-13,-0.20008982315446255
2003-10-14,-0.2094897333775264
2003-10-15,-0.205934032930975
2003-10-16,-0.20160288717427166
2003-10-17,-0.19829305963093935
2003-10-20,-0.20759840335276514
2003-10-21,-0.21801963178919992
2003-10-22,-0.22329644255828418
2003-10-23,-0.22845977352588254
2003-10-24,-0.21919225640455198
2003-10-25,-0.21219433531293508
2003-10-27,-0.22182120513897008
2003-10-28,-0.22422319427041704
2003-10-29,-0.221291632732037
2003-10-30,-0.21713070667756207
2003-10-31,-0.20485597481686124
2003-11-03,-0.19558845769553068
2003-11-04,-0.18995229422174176
2003-11-05,-0.1891957622118372
2003-11-06,-0.1859994144699907
2003-11-07,-0.1891768489115897
2003-11-10,-0.18509157605810533
2003-11-11,-0.18104412980511597
2003-11-12,-0.17904310263891854
2003-11-13,-0.1880798774972282
2003-11-14,-0.197820227124749
2003-11-15,-0.19381060747225498
2003-11-17,-0.1882500971994565
2003-11-18,-0.19197601734823644
2003-11-19,-0.19901176504034856
2003-11-20,-0.20532880732305148
2003-11-21,-0.2030402979930902
2003-11-24,-0.19991960345223403
2003-11-25,-0.19258124295616008
2003-11-27,-0.18537527556181954
2003-11-28,-0.17947432588456413
2003-12-01,-0.16897744424713879
2003-12-02,-0.1682019989369865
2003-12-03,-0.16277388176592167
2003-12-04,-0.15950188082308436
2003-12-05,-0.16684024131915853
2003-12-08,-0.16375737337879737
2003-12-09,-0.15278765923518167
2003-12-10,-0.14921304548838288
2003-12-11,-0.14469276672920317
2003-12-12,-0.14310404950840383
2003-12-15,-0.13725983973189126
2003-12-16,-0.13638982792050103
2003-12-17,-0.13604938851604398
2003-12-18,-0.1254957669778758
2003-12-19,-0.11721174146942115
2003-12-22,-0.11087578588647073
2003-12-23,-0.11460170603525044
2003-12-24,-0.10775509134561445
2003-12-26,-0.09967911213988367
2003-12-29,-0.08865265809552503
2003-12-30,-0.0887472245967631
2003-12-31,-0.08643980196655443
2004-01-01,-0.0744865962100627
2004-01-02,-0.05695396688052523
2004-01-05,-0.05434393144635463
2004-01-06,-0.06523799238897976
2004-01-07,-0.0681695539273598
2004-01-08,-0.04791340936216604
2004-01-09,-0.04889690097504207
2004-01-12,-0.058448117600086724
2004-01-13,-0.05716201318324898
2004-01-14,-0.05245260142159325
2004-01-15,-0.06149315893995233
2004-01-16,-0.07743707104869035
2004-01-19,-0.06919087214073105
2004-01-20,-0.08061450549028948
2004-01-21,-0.11110274548944199
2004-01-22,-0.1270277442979324
2004-01-23,-0.1004167308495405
2004-01-27,-0.08027406608583232
2004-01-28,-0.09468600087451373
2004-01-29,-0.09977367864112174
2004-01-30,-0.11350473462088895
2004-02-03,-0.13478219739945385
2004-02-04,-0.11912198479443015
2004-02-05,-0.12207245963305768
2004-02-06,-0.11093252578721358
2004-02-09,-0.0977877821151224
2004-02-10,-0.0976743023136365
2004-02-11,-0.0935512028596569
2004-02-12,-0.09389164226411384
2004-02-13,-0.08566435665640215
2004-02-16,-0.08492673794674532
2004-02-17,-0.08424585913783111
2004-02-18,-0.08184387000638427
2004-02-19,-0.0978066954153699
2004-02-20,-0.10032216434830243
2004-02-23,-0.11456387943475532
2004-02-24,-0.11297516221395576
2004-02-25,-0.12447444876450464
2004-02-26,-0.12861646151873207
2004-02-27,-0.11993525670507743
2004-03-01,-0.10427504410005373
2004-03-03,-0.10297002638296826
2004-03-04,-0.10586376132085318
2004-03-05,-0.09576405898862772
2004-03-08,-0.08479434484501203
2004-03-09,-0.0912059536289529
2004-03-10,-0.096577330899275
2004-03-11,-0.10707421253670035
2004-03-12,-0.10758487164338604
2004-03-15,-0.12258311873974326
2004-03-16,-0.1249661945709426
2004-03-17,-0.12209137293330541
2004-03-18,-0.1305834447444837
2004-03-19,-0.1289758142234365
2004-03-22,-0.14246099729998485
2004-03-23,-0.1422529509972612
2004-03-24,-0.14208273129503257
2004-03-25,-0.13756245253585309
2004-03-26,-0.1255146802781234
2004-03-29,-0.1198974301045822
2004-03-30,-0.12054048231300107
2004-03-31,-0.11437474643227918
2004-04-01,-0.10162718206538779
2004-04-02,-0.09332424325668554
2004-04-05,-0.08918223050245833
2004-04-06,-0.09186791913761938
2004-04-07,-0.09222727184232393
2004-04-08,-0.08651545516754466
2004-04-12,-0.08817982558933479
2004-04-13,-0.07658597253754773
2004-04-15,-0.07753163754992842
2004-04-16,-0.07444876960956748
2004-04-17,-0.07291679228951087
2004-04-19,-0.08199517640836529
2004-04-20,-0.08252474881529837
2004-04-21,-0.072708745986787
2004-04-22,-0.06580539139640817
2004-04-23,-0.06453820027981816
2004-04-27,-0.09022246201607709
2004-04-28,-0.09122486692920051
2004-04-29,-0.09150856643291472
2004-04-30,-0.09544253288441817
2004-05-03,-0.10597724112233886
2004-05-04,-0.09555601268590397
2004-05-05,-0.09033594181756266
2004-05-06,-0.08180604340588915
2004-05-07,-0.08978745611038186
2004-05-10,-0.10070043035325471
2004-05-11,-0.12598751278431364
2004-05-12,-0.12171310692835313
2004-05-13,-0.12235615913677189
2004-05-14,-0.17022572206348108
2004-05-17,-0.23012414394767244
2004-05-18,-0.19528584489156875
2004-05-19,-0.17126595357709984
2004-05-20,-0.17606993183999375
2004-05-21,-0.17321402350260395
2004-05-24,-0.1598044936270463
2004-05-25,-0.16059885223744608
2004-05-26,-0.16071233203893165
2004-05-27,-0.16562979010331114
2004-05-28,-0.19010360062372278
2004-05-31,-0.20173528027600496
2004-06-01,-0.19347016806779793
2004-06-02,-0.18505374945761
2004-06-03,-0.1961558567029591
2004-06-04,-0.18955511491654198
2004-06-07,-0.1832758992343343
2004-06-08,-0.1807982569018971
2004-06-09,-0.17968237218728778
2004-06-10,-0.17990933179025914
2004-06-11,-0.19044404002817983
2004-06-14,-0.2006950487623863
2004-06-15,-0.1949264921868642
2004-06-16,-0.19660977590890172
2004-06-17,-0.19254341635566485
2004-06-18,-0.19800936012722514
2004-06-21,-0.20158397387402394
2004-06-22,-0.20459118861339454
2004-06-23,-0.21461523774462954
2004-06-24,-0.20913038067282175
2004-06-25,-0.2022081127821953
2004-06-28,-0.19275146265838872
2004-06-29,-0.1908223060331321
2004-06-30,-0.19362147446977884
2004-07-01,-0.18497809625661954
2004-07-02,-0.18486461645513386
2004-07-05,-0.18872292970564686
2004-07-06,-0.1808171702021446
2004-07-07,-0.1783395278697073
2004-07-08,-0.1938673473729977
2004-07-09,-0.18405134454448657
2004-07-12,-0.1816115288125444
2004-07-13,-0.1861507208719716
2004-07-14,-0.18995229422174176
2004-07-15,-0.18388112484225794
2004-07-16,-0.17637254464395546
2004-07-19,-0.17219270528923303
2004-07-20,-0.17414077521473714
2004-07-21,-0.1694124501528338
2004-07-22,-0.16396541968152123
2004-07-23,-0.16275496846567383
2004-07-26,-0.15772403059980888
2004-07-27,-0.1636438935773118
2004-07-28,-0.16597022950776819
2004-07-29,-0.15840490940872287
2004-07-30,-0.1544898562574668
2004-08-02,-0.15119894201438222
2004-08-03,-0.15343071144360054
2004-08-04,-0.15360093114582918
2004-08-05,-0.1447305933296985
2004-08-06,-0.15125568191512506
2004-08-09,-0.14908065238664947
2004-08-10,-0.14631931055049807
2004-08-11,-0.15594618037653307
2004-08-12,-0.16044754583546506
2004-08-13,-0.16135538424735063
2004-08-16,-0.16209300295700746
2004-08-17,-0.1598234069272938
2004-08-18,-0.16534609059959693
2004-08-19,-0.15825360300674196
2004-08-20,-0.16307649456988338
2004-08-23,-0.16810743243574844
2004-08-24,-0.16368172017780702
2004-08-25,-0.16179039015304575
2004-08-26,-0.1557192207735617
2004-08-27,-0.1537522375478101
2004-08-30,-0.14630039725025035
2004-08-31,-0.144749506629946
2004-09-01,-0.14232860419825155
2004-09-02,-0.1444468938259843
2004-09-03,-0.1422529509972612
2004-09-06,-0.13803528504204343
2004-09-07,-0.1358035156128251
2004-09-08,-0.1333636998808828
2004-09-09,-0.1367491806252057
2004-09-10,-0.13130215015389302
2004-09-13,-0.1293540802283888
2004-09-14,-0.12725470390090377
2004-09-15,-0.1282381955137798
2004-09-16,-0.12095657491844869
2004-09-17,-0.11369386762336509
2004-09-20,-0.11456387943475532
2004-09-21,-0.10826575045230002
2004-09-22,-0.10586376132085318
2004-09-23,-0.11337234151915554
2004-09-24,-0.11310755531568917
2004-09-27,-0.11367495432311747
2004-09-28,-0.11863023898799219
2004-09-29,-0.11112165878968971
2004-09-30,-0.10633659382704352
2004-10-01,-0.09894149343022673
2004-10-04,-0.09056290142053403
2004-10-05,-0.08713959407571603
2004-10-06,-0.09164095953464801
2004-10-07,-0.08681806797150671
2004-10-08,-0.08524826405095465
2004-10-09,-0.08424585913783111
2004-10-11,-0.08855809159428696
2004-10-12,-0.09716364320695103
2004-10-14,-0.09523448658169453
2004-10-15,-0.09506426687946601
2004-10-18,-0.09771212891413183
2004-10-19,-0.09131943343043858
2004-10-20,-0.09652059099853227
2004-10-21,-0.09914953973295049
2004-10-25,-0.10786857114710025
2004-10-26,-0.10155152886439722
2004-10-27,-0.09880910032849333
2004-10-28,-0.09413751516733293
2004-10-29,-0.0975229959116557
2004-11-01,-0.09428882156931395
2004-11-02,-0.08844461179280128
2004-11-03,-0.08051993898905141
2004-11-04,-0.08012275968385152
2004-11-05,-0.07461898931179611
2004-11-08,-0.07223591348059666
2004-11-09,-0.07425963660709134
2004-11-10,-0.06813172732686468
2004-11-11,-0.0700987105526164
2004-11-12,-0.06835868692983593
2004-11-16,-0.06622148400185568
2004-11-17,-0.061512072240200055
2004-11-18,-0.05901551660751514
2004-11-19,-0.06554060519294169
2004-11-22,-0.0644814603790752
2004-11-23,-0.05735114618572512
2004-11-24,-0.053568486136202464
2004-11-25,-0.053908925540659514
2004-11-29,-0.04290138479654859
2004-11-30,-0.04034808926312072
2004-12-01,-0.03826762623588331
2004-12-02,-0.02499048946205873
2004-12-03,-0.025312015566268165
2004-12-06,-0.025765934772210897
2004-12-07,-0.02548223526849669
2004-12-08,-0.028716409610838656
2004-12-09,-0.02468787665809702
2004-12-10,-0.029870120925942878
2004-12-13,-0.024517656955868383
2004-12-14,-0.01689559695608034
2004-12-15,-0.011316173383034367
2004-12-16,-0.008838531050597065
2004-12-17,-0.013018370405319613
2004-12-20,-0.006890461125092728
2004-12-21,-0.0006112454428852665
2004-12-22,-0.0041480325891888326
2004-12-23,0.0
2004-12-24,0.0
2004-12-27,0.0
2004-12-28,0.0
2004-12-29,-0.0014003895330959581
2004-12-30,-0.0048360118542915
2004-12-31,0.0
2005-01-03,0.0
2005-01-04,-0.001269069910887488
2005-01-05,-0.02411232830686283
2005-01-06,-0.03444881076945383
