index_name,tradedate,open,high,low,close
N500LOWVOL 50,2013-07-18,4114.02,4151.7,4114.02,4151.7
NSE500,2013-07-18,4606.15,4654.6,4601.4,4647.55
N500Q 50,2013-07-18,3533.16,3568.26,3533.16,3568.26
N500VALUE 50,2013-07-18,1949.56,1992.32,1949.56,1992.32
N500MOM 50,2013-07-18,5062.62,5092.95,5062.62,5092.95
N500VALUE 50,2013-07-19,1992.32,1992.32,1970.75,1970.75
N500MOM 50,2013-07-19,5092.95,5096.73,5092.95,5096.73
NSE500,2013-07-19,4661.8,4662.2,4627.15,4632.75
N500LOWVOL 50,2013-07-19,4151.7,4151.7,4146.93,4146.93
N500Q 50,2013-07-19,3568.26,3569.48,3568.26,3569.48
NSE500,2013-07-22,4618.65,4656.55,4618.65,4631.1
N500LOWVOL 50,2013-07-22,4146.93,4152.89,4146.93,4152.89
N500Q 50,2013-07-22,3569.48,3569.48,3564.05,3564.05
N500VALUE 50,2013-07-22,1970.75,1970.75,1959.58,1959.58
N500MOM 50,2013-07-22,5096.73,5096.73,5079.74,5079.74
NSE500,2013-07-23,4652.9,4673.0,4652.9,4660.75
N500LOWVOL 50,2013-07-23,4152.89,4168.65,4152.89,4168.65
N500VALUE 50,2013-07-23,1959.58,1959.58,1959.14,1959.14
N500Q 50,2013-07-23,3564.05,3577.31,3564.05,3577.31
N500MOM 50,2013-07-23,5079.74,5080.73,5079.74,5080.73
N500LOWVOL 50,2013-07-24,4168.65,4168.65,4138.73,4138.73
N500Q 50,2013-07-24,3577.31,3577.31,3564.43,3564.43
NSE500,2013-07-24,4629.4,4635.45,4570.2,4588.25
N500MOM 50,2013-07-24,5080.73,5080.73,5036.16,5036.16
N500VALUE 50,2013-07-24,1959.14,1959.14,1914.58,1914.58
N500MOM 50,2013-07-25,5036.16,5036.16,4975.51,4975.51
N500Q 50,2013-07-25,3564.43,3564.43,3528.0,3528.0
NSE500,2013-07-25,4574.15,4585.45,4526.25,4531.8
N500LOWVOL 50,2013-07-25,4138.73,4138.73,4078.71,4078.71
N500VALUE 50,2013-07-25,1914.58,1914.58,1890.41,1890.41
N500LOWVOL 50,2013-07-26,4078.71,4078.71,4068.29,4068.29
N500VALUE 50,2013-07-26,1890.41,1890.41,1851.75,1851.75
N500Q 50,2013-07-26,3528.0,3528.0,3516.02,3516.02
N500MOM 50,2013-07-26,4975.51,4975.51,4951.23,4951.23
NSE500,2013-07-26,4552.1,4557.85,4491.65,4507.25
N500MOM 50,2013-07-29,4951.23,4951.23,4860.69,4860.69
N500VALUE 50,2013-07-29,1851.75,1851.75,1802.88,1802.88
NSE500,2013-07-29,4496.3,4500.2,4456.75,4459.9
N500Q 50,2013-07-29,3516.02,3516.02,3489.05,3489.05
N500LOWVOL 50,2013-07-29,4068.29,4068.29,4032.84,4032.84
N500Q 50,2013-07-30,3489.05,3489.05,3427.12,3427.12
N500MOM 50,2013-07-30,4860.69,4860.69,4757.5,4757.5
N500LOWVOL 50,2013-07-30,4032.84,4032.84,3966.9,3966.9
NSE500,2013-07-30,4462.5,4471.95,4386.65,4390.35
N500VALUE 50,2013-07-30,1802.88,1802.88,1731.34,1731.34
NSE500,2013-07-31,4376.95,4383.35,4319.7,4379.65
N500MOM 50,2013-07-31,4757.5,4757.5,4721.55,4721.55
N500VALUE 50,2013-07-31,1731.34,1770.71,1731.34,1770.71
N500Q 50,2013-07-31,3427.12,3427.12,3424.59,3424.59
N500LOWVOL 50,2013-07-31,3966.9,3966.9,3947.33,3947.33
N500LOWVOL 50,2013-08-01,3947.33,3947.33,3936.36,3936.36
N500Q 50,2013-08-01,3424.59,3424.59,3403.97,3403.97
N500MOM 50,2013-08-01,4721.55,4721.55,4707.54,4707.54
NSE500,2013-08-01,4402.7,4428.4,4322.25,4354.0
N500VALUE 50,2013-08-01,1770.71,1770.71,1696.0,1696.0
N500MOM 50,2013-08-02,4707.54,4707.54,4673.3,4673.3
N500LOWVOL 50,2013-08-02,3936.36,3936.36,3886.79,3886.79
N500Q 50,2013-08-02,3403.97,3403.97,3391.07,3391.07
NSE500,2013-08-02,4369.35,4376.8,4290.15,4314.95
N500VALUE 50,2013-08-02,1696.0,1696.0,1640.56,1640.56
N500LOWVOL 50,2013-08-05,3886.79,3896.25,3886.79,3896.25
N500MOM 50,2013-08-05,4673.3,4673.3,4668.03,4668.03
N500Q 50,2013-08-05,3391.07,3391.07,3365.5,3365.5
N500VALUE 50,2013-08-05,1640.56,1640.56,1639.47,1639.47
NSE500,2013-08-05,4320.15,4339.95,4299.45,4323.35
N500Q 50,2013-08-06,3365.5,3365.5,3293.6,3293.6
NSE500,2013-08-06,4305.15,4305.15,4199.55,4214.15
N500MOM 50,2013-08-06,4668.03,4668.03,4573.2,4573.2
N500VALUE 50,2013-08-06,1639.47,1639.47,1584.79,1584.79
N500LOWVOL 50,2013-08-06,3896.25,3896.25,3801.53,3801.53
NSE500,2013-08-07,4217.8,4240.5,4184.85,4213.85
N500MOM 50,2013-08-07,4573.2,4573.2,4570.01,4570.01
N500Q 50,2013-08-07,3293.6,3293.6,3260.49,3260.49
N500LOWVOL 50,2013-08-07,3801.53,3801.53,3768.9,3768.9
N500VALUE 50,2013-08-07,1584.79,1631.81,1584.79,1631.81
N500LOWVOL 50,2013-08-08,3768.9,3788.56,3768.9,3788.56
N500VALUE 50,2013-08-08,1631.81,1651.97,1631.81,1651.97
N500MOM 50,2013-08-08,4570.01,4610.22,4570.01,4610.22
N500Q 50,2013-08-08,3260.49,3278.76,3260.49,3278.76
NSE500,2013-08-08,4208.45,4255.3,4208.45,4250.35
N500MOM 50,2013-08-12,4610.22,4711.8,4610.22,4711.8
NSE500,2013-08-12,4279.1,4311.8,4249.55,4293.2
N500Q 50,2013-08-12,3278.76,3342.92,3278.76,3342.92
N500LOWVOL 50,2013-08-12,3788.56,3837.04,3788.56,3837.04
N500VALUE 50,2013-08-12,1651.97,1689.58,1651.97,1689.58
NSE500,2013-08-13,4286.75,4363.7,4276.1,4360.65
N500Q 50,2013-08-13,3342.92,3387.13,3342.92,3387.13
N500LOWVOL 50,2013-08-13,3837.04,3888.79,3837.04,3888.79
N500MOM 50,2013-08-13,4711.8,4803.16,4711.8,4803.16
N500VALUE 50,2013-08-13,1689.58,1715.46,1689.58,1715.46
N500MOM 50,2013-08-14,4803.16,4843.19,4803.16,4843.19
N500Q 50,2013-08-14,3387.13,3426.86,3387.13,3426.86
N500VALUE 50,2013-08-14,1715.46,1744.41,1715.46,1744.41
N500LOWVOL 50,2013-08-14,3888.79,3901.54,3888.79,3901.54
NSE500,2013-08-14,4372.5,4398.05,4362.45,4392.05
N500VALUE 50,2013-08-16,1744.41,1744.41,1635.38,1635.38
N500LOWVOL 50,2013-08-16,3901.54,3901.54,3788.92,3788.92
N500Q 50,2013-08-16,3426.86,3426.86,3333.22,3333.22
N500MOM 50,2013-08-16,4843.19,4843.19,4738.35,4738.35
NSE500,2013-08-16,4365.6,4368.25,4217.1,4224.3
N500Q 50,2013-08-19,3333.22,3333.22,3265.18,3265.18
N500VALUE 50,2013-08-19,1635.38,1635.38,1627.26,1627.26
N500LOWVOL 50,2013-08-19,3788.92,3788.92,3715.91,3715.91
N500MOM 50,2013-08-19,4738.35,4738.35,4652.25,4652.25
NSE500,2013-08-19,4214.55,4214.55,4114.85,4151.95
N500Q 50,2013-08-20,3265.18,3265.18,3231.68,3231.68
N500MOM 50,2013-08-20,4652.25,4652.25,4579.5,4579.5
N500LOWVOL 50,2013-08-20,3715.91,3715.91,3689.87,3689.87
N500VALUE 50,2013-08-20,1627.26,1646.38,1627.26,1646.38
NSE500,2013-08-20,4109.75,4149.05,4077.85,4138.4
NSE500,2013-08-21,4202.25,4209.55,4048.55,4069.45
N500VALUE 50,2013-08-21,1646.38,1646.38,1597.23,1597.23
N500MOM 50,2013-08-21,4579.5,4579.5,4528.96,4528.96
N500Q 50,2013-08-21,3231.68,3231.68,3177.04,3177.04
N500LOWVOL 50,2013-08-21,3689.87,3689.87,3628.1,3628.1
NSE500,2013-08-22,4052.95,4142.7,4032.15,4136.1
N500VALUE 50,2013-08-22,1597.23,1652.24,1597.23,1652.24
N500Q 50,2013-08-22,3177.04,3220.65,3177.04,3220.65
N500MOM 50,2013-08-22,4528.96,4550.55,4528.96,4550.55
N500LOWVOL 50,2013-08-22,3628.1,3670.22,3628.1,3670.22
N500VALUE 50,2013-08-23,1652.24,1665.53,1652.24,1665.53
N500Q 50,2013-08-23,3220.65,3253.67,3220.65,3253.67
N500LOWVOL 50,2013-08-23,3670.22,3692.51,3670.22,3692.51
N500MOM 50,2013-08-23,4550.55,4626.98,4550.55,4626.98
NSE500,2013-08-23,4152.05,4187.7,4124.75,4183.65
N500Q 50,2013-08-26,3253.67,3280.07,3253.67,3280.07
N500MOM 50,2013-08-26,4626.98,4658.06,4626.98,4658.06
N500VALUE 50,2013-08-26,1665.53,1679.6,1665.53,1679.6
NSE500,2013-08-26,4203.95,4228.0,4179.25,4194.5
N500LOWVOL 50,2013-08-26,3692.51,3712.38,3692.51,3712.38
N500LOWVOL 50,2013-08-27,3712.38,3712.38,3603.72,3603.72
N500VALUE 50,2013-08-27,1679.6,1679.6,1618.01,1618.01
N500Q 50,2013-08-27,3280.07,3280.07,3214.84,3214.84
N500MOM 50,2013-08-27,4658.06,4658.06,4557.01,4557.01
NSE500,2013-08-27,4163.3,4163.3,4054.7,4060.7
N500VALUE 50,2013-08-28,1618.01,1618.01,1591.8,1591.8
N500MOM 50,2013-08-28,4557.01,4557.01,4504.84,4504.84
N500LOWVOL 50,2013-08-28,3603.72,3603.72,3574.43,3574.43
N500Q 50,2013-08-28,3214.84,3219.64,3214.84,3219.64
NSE500,2013-08-28,4022.8,4067.3,3937.7,4047.7
N500Q 50,2013-08-29,3219.64,3280.9,3219.64,3280.9
N500MOM 50,2013-08-29,4504.84,4596.39,4504.84,4596.39
N500LOWVOL 50,2013-08-29,3574.43,3653.86,3574.43,3653.86
N500VALUE 50,2013-08-29,1591.8,1628.83,1591.8,1628.83
NSE500,2013-08-29,4068.5,4141.7,4062.9,4132.8
N500VALUE 50,2013-08-30,1628.83,1633.9,1628.83,1633.9
N500MOM 50,2013-08-30,4596.39,4622.59,4596.39,4622.59
NSE500,2013-08-30,4134.7,4187.35,4103.35,4175.85
N500LOWVOL 50,2013-08-30,3653.86,3704.62,3653.86,3704.62
N500Q 50,2013-08-30,3280.9,3329.78,3280.9,3329.78
N500LOWVOL 50,2013-09-02,3704.62,3749.57,3704.62,3749.57
N500MOM 50,2013-09-02,4622.59,4665.34,4622.59,4665.34
N500VALUE 50,2013-09-02,1633.9,1686.13,1633.9,1686.13
N500Q 50,2013-09-02,3329.78,3373.03,3329.78,3373.03
NSE500,2013-09-02,4182.65,4241.75,4182.65,4235.25
N500LOWVOL 50,2013-09-03,3749.57,3749.57,3637.71,3637.71
NSE500,2013-09-03,4253.85,4256.2,4082.5,4092.9
N500MOM 50,2013-09-03,4665.34,4665.34,4601.07,4601.07
N500VALUE 50,2013-09-03,1686.13,1686.13,1632.8,1632.8
N500Q 50,2013-09-03,3373.03,3373.03,3278.42,3278.42
NSE500,2013-09-04,4104.1,4171.0,4084.7,4164.5
N500Q 50,2013-09-04,3278.42,3342.43,3278.42,3342.43
N500LOWVOL 50,2013-09-04,3637.71,3693.86,3637.71,3693.86
N500VALUE 50,2013-09-04,1632.8,1669.08,1632.8,1669.08
N500MOM 50,2013-09-04,4601.07,4663.09,4601.07,4663.09
N500LOWVOL 50,2013-09-05,3693.86,3761.45,3693.86,3761.45
N500VALUE 50,2013-09-05,1669.08,1725.18,1669.08,1725.18
N500Q 50,2013-09-05,3342.43,3363.99,3342.43,3363.99
NSE500,2013-09-05,4234.15,4282.35,4234.15,4264.05
N500MOM 50,2013-09-05,4663.09,4738.48,4663.09,4738.48
NSE500,2013-09-06,4281.6,4323.05,4248.7,4319.4
N500VALUE 50,2013-09-06,1725.18,1743.59,1725.18,1743.59
N500MOM 50,2013-09-06,4738.48,4775.87,4738.48,4775.87
N500LOWVOL 50,2013-09-06,3761.45,3801.47,3761.45,3801.47
N500Q 50,2013-09-06,3363.99,3376.22,3363.99,3376.22
NSE500,2013-09-10,4361.05,4467.2,4361.05,4463.55
N500VALUE 50,2013-09-10,1743.59,1767.17,1743.59,1767.17
N500LOWVOL 50,2013-09-10,3801.47,3923.73,3801.47,3923.73
N500Q 50,2013-09-10,3376.22,3492.47,3376.22,3492.47
N500MOM 50,2013-09-10,4775.87,4911.63,4775.87,4911.63
N500LOWVOL 50,2013-09-11,3923.73,3939.37,3923.73,3939.37
N500Q 50,2013-09-11,3492.47,3499.48,3492.47,3499.48
N500VALUE 50,2013-09-11,1767.17,1819.25,1767.17,1819.25
N500MOM 50,2013-09-11,4911.63,4944.0,4911.63,4944.0
NSE500,2013-09-11,4458.9,4496.2,4434.0,4489.45
N500MOM 50,2013-09-12,4944.0,4944.0,4932.31,4932.31
N500LOWVOL 50,2013-09-12,3939.37,3939.37,3912.12,3912.12
NSE500,2013-09-12,4503.7,4504.85,4423.05,4445.95
N500VALUE 50,2013-09-12,1819.25,1819.25,1795.99,1795.99
N500Q 50,2013-09-12,3499.48,3499.48,3464.83,3464.83
NSE500,2013-09-13,4433.1,4471.0,4430.6,4450.45
N500VALUE 50,2013-09-13,1795.99,1827.73,1795.99,1827.73
N500MOM 50,2013-09-13,4932.31,4932.31,4896.64,4896.64
N500Q 50,2013-09-13,3464.83,3467.66,3464.83,3467.66
N500LOWVOL 50,2013-09-13,3912.12,3922.66,3912.12,3922.66
N500MOM 50,2013-09-16,4896.64,4896.64,4875.34,4875.34
N500LOWVOL 50,2013-09-16,3922.66,3922.66,3919.56,3919.56
NSE500,2013-09-16,4507.15,4517.3,4412.6,4440.9
N500Q 50,2013-09-16,3467.66,3467.66,3449.47,3449.47
N500VALUE 50,2013-09-16,1827.73,1827.73,1820.04,1820.04
N500LOWVOL 50,2013-09-17,3919.56,3922.64,3919.56,3922.64
NSE500,2013-09-17,4429.95,4448.3,4414.6,4444.5
N500VALUE 50,2013-09-17,1820.04,1820.04,1806.66,1806.66
N500Q 50,2013-09-17,3449.47,3453.36,3449.47,3453.36
N500MOM 50,2013-09-17,4875.34,4875.34,4875.33,4875.33
N500LOWVOL 50,2013-09-18,3922.64,3959.25,3922.64,3959.25
NSE500,2013-09-18,4457.55,4487.55,4440.9,4478.35
N500Q 50,2013-09-18,3453.36,3468.6,3453.36,3468.6
N500MOM 50,2013-09-18,4875.33,4914.42,4875.33,4914.42
N500VALUE 50,2013-09-18,1806.66,1816.72,1806.66,1816.72
N500Q 50,2013-09-19,3468.6,3541.36,3468.6,3541.36
N500LOWVOL 50,2013-09-19,3959.25,4067.76,3959.25,4067.76
N500VALUE 50,2013-09-19,1816.72,1914.86,1816.72,1914.86
N500MOM 50,2013-09-19,4914.42,4973.84,4914.42,4973.84
NSE500,2013-09-19,4576.0,4643.0,4576.0,4627.85
N500Q 50,2013-09-20,3541.36,3541.36,3520.54,3520.54
N500VALUE 50,2013-09-20,1914.86,1914.86,1841.95,1841.95
N500LOWVOL 50,2013-09-20,4067.76,4067.76,4046.84,4046.84
NSE500,2013-09-20,4622.35,4636.85,4503.05,4560.1
N500MOM 50,2013-09-20,4973.84,4973.84,4944.57,4944.57
N500Q 50,2013-09-23,3520.54,3520.54,3494.87,3494.87
N500VALUE 50,2013-09-23,1841.95,1841.95,1805.95,1805.95
N500MOM 50,2013-09-23,4944.57,4944.57,4941.3,4941.3
N500LOWVOL 50,2013-09-23,4046.84,4046.84,3984.26,3984.26
NSE500,2013-09-23,4516.3,4549.15,4471.55,4482.0
N500Q 50,2013-09-24,3494.87,3510.96,3494.87,3510.96
N500VALUE 50,2013-09-24,1805.95,1805.95,1792.8,1792.8
NSE500,2013-09-24,4459.8,4515.35,4459.8,4484.1
N500LOWVOL 50,2013-09-24,3984.26,3996.19,3984.26,3996.19
N500MOM 50,2013-09-24,4941.3,4947.79,4941.3,4947.79
N500MOM 50,2013-09-25,4947.79,4959.06,4947.79,4959.06
N500Q 50,2013-09-25,3510.96,3519.22,3510.96,3519.22
N500VALUE 50,2013-09-25,1792.8,1809.26,1792.8,1809.26
NSE500,2013-09-25,4490.05,4497.45,4432.65,4477.05
N500LOWVOL 50,2013-09-25,3996.19,3996.19,3983.08,3983.08
N500VALUE 50,2013-09-26,1809.26,1809.26,1803.58,1803.58
NSE500,2013-09-26,4476.75,4503.25,4472.05,4482.3
N500Q 50,2013-09-26,3519.22,3520.83,3519.22,3520.83
N500MOM 50,2013-09-26,4959.06,4967.06,4959.06,4967.06
N500LOWVOL 50,2013-09-26,3983.08,3984.93,3983.08,3984.93
N500LOWVOL 50,2013-09-27,3984.93,3984.93,3977.79,3977.79
NSE500,2013-09-27,4497.65,4502.8,4448.8,4455.95
N500VALUE 50,2013-09-27,1803.58,1806.24,1803.58,1806.24
N500MOM 50,2013-09-27,4967.06,4988.49,4967.06,4988.49
N500Q 50,2013-09-27,3520.83,3521.96,3520.83,3521.96
NSE500,2013-09-30,4433.85,4434.0,4381.6,4392.05
N500Q 50,2013-09-30,3521.96,3521.96,3511.73,3511.73
N500MOM 50,2013-09-30,4988.49,4988.49,4979.39,4979.39
N500LOWVOL 50,2013-09-30,3977.79,3977.79,3942.85,3942.85
N500VALUE 50,2013-09-30,1806.24,1806.24,1786.19,1786.19
N500LOWVOL 50,2013-10-01,3942.85,3953.56,3942.85,3953.56
NSE500,2013-10-01,4405.0,4425.75,4367.15,4422.9
N500MOM 50,2013-10-01,4979.39,4983.55,4979.39,4983.55
N500Q 50,2013-10-01,3511.73,3524.12,3511.73,3524.12
N500VALUE 50,2013-10-01,1786.19,1797.74,1786.19,1797.74
N500MOM 50,2013-10-03,4983.55,5038.2,4983.55,5038.2
N500VALUE 50,2013-10-03,1797.74,1839.55,1797.74,1839.55
N500Q 50,2013-10-03,3524.12,3569.32,3524.12,3569.32
N500LOWVOL 50,2013-10-03,3953.56,4023.43,3953.56,4023.43
NSE500,2013-10-03,4448.0,4517.15,4443.25,4512.65
N500MOM 50,2013-10-04,5038.2,5040.14,5038.2,5040.14
N500Q 50,2013-10-04,3569.32,3575.15,3569.32,3575.15
N500VALUE 50,2013-10-04,1839.55,1841.44,1839.55,1841.44
NSE500,2013-10-04,4499.35,4543.4,4499.1,4516.15
N500LOWVOL 50,2013-10-04,4023.43,4030.04,4023.43,4030.04
NSE500,2013-10-07,4505.9,4524.95,4471.2,4522.8
N500MOM 50,2013-10-07,5040.14,5076.59,5040.14,5076.59
N500VALUE 50,2013-10-07,1841.44,1850.85,1841.44,1850.85
N500Q 50,2013-10-07,3575.15,3597.07,3575.15,3597.07
N500LOWVOL 50,2013-10-07,4030.04,4032.83,4030.04,4032.83
N500LOWVOL 50,2013-10-08,4032.83,4035.24,4032.83,4035.24
N500VALUE 50,2013-10-08,1850.85,1864.3,1850.85,1864.3
N500MOM 50,2013-10-08,5076.59,5082.71,5076.59,5082.71
NSE500,2013-10-08,4569.15,4573.85,4528.25,4536.45
N500Q 50,2013-10-08,3597.07,3597.07,3595.64,3595.64
NSE500,2013-10-09,4512.3,4596.75,4505.75,4592.45
N500Q 50,2013-10-09,3595.64,3639.56,3595.64,3639.56
N500VALUE 50,2013-10-09,1864.3,1884.84,1864.3,1884.84
N500LOWVOL 50,2013-10-09,4035.24,4063.56,4035.24,4063.56
N500MOM 50,2013-10-09,5082.71,5148.53,5082.71,5148.53
N500LOWVOL 50,2013-10-10,4063.56,4076.31,4063.56,4076.31
N500MOM 50,2013-10-10,5148.53,5175.95,5148.53,5175.95
N500Q 50,2013-10-10,3639.56,3655.42,3639.56,3655.42
NSE500,2013-10-10,4589.8,4617.0,4582.85,4607.5
N500VALUE 50,2013-10-10,1884.84,1885.48,1884.84,1885.48
N500LOWVOL 50,2013-10-11,4076.31,4076.31,4067.55,4067.55
N500Q 50,2013-10-11,3655.42,3662.8,3655.42,3662.8
NSE500,2013-10-11,4661.35,4661.35,4627.75,4651.8
N500MOM 50,2013-10-11,5175.95,5191.92,5175.95,5191.92
N500VALUE 50,2013-10-11,1885.48,1900.9,1885.48,1900.9
N500Q 50,2013-10-14,3662.8,3662.8,3661.38,3661.38
NSE500,2013-10-14,4651.45,4675.8,4649.55,4665.95
N500VALUE 50,2013-10-14,1900.9,1916.49,1900.9,1916.49
N500MOM 50,2013-10-14,5191.92,5221.04,5191.92,5221.04
N500LOWVOL 50,2013-10-14,4067.55,4077.9,4067.55,4077.9
N500VALUE 50,2013-10-15,1916.49,1916.49,1876.27,1876.27
NSE500,2013-10-15,4689.9,4696.75,4623.35,4639.5
N500MOM 50,2013-10-15,5221.04,5221.04,5197.49,5197.49
N500LOWVOL 50,2013-10-15,4077.9,4077.9,4059.17,4059.17
N500Q 50,2013-10-15,3661.38,3661.38,3652.55,3652.55
NSE500,2013-10-17,4646.45,4659.0,4604.9,4612.05
N500MOM 50,2013-10-17,5197.49,5197.49,5125.51,5125.51
N500LOWVOL 50,2013-10-17,4059.17,4059.17,4052.75,4052.75
N500Q 50,2013-10-17,3652.55,3652.55,3631.19,3631.19
N500VALUE 50,2013-10-17,1876.27,1876.27,1875.27,1875.27
N500LOWVOL 50,2013-10-18,4052.75,4099.11,4052.75,4099.11
N500MOM 50,2013-10-18,5125.51,5188.58,5125.51,5188.58
NSE500,2013-10-18,4628.5,4713.4,4628.5,4706.9
N500VALUE 50,2013-10-18,1875.27,1911.85,1875.27,1911.85
N500Q 50,2013-10-18,3631.19,3665.88,3631.19,3665.88
N500MOM 50,2013-10-21,5188.58,5199.61,5188.58,5199.61
NSE500,2013-10-21,4715.55,4737.0,4703.15,4731.0
N500VALUE 50,2013-10-21,1911.85,1938.31,1911.85,1938.31
N500LOWVOL 50,2013-10-21,4099.11,4108.06,4099.11,4108.06
N500Q 50,2013-10-21,3665.88,3667.06,3665.88,3667.06
N500LOWVOL 50,2013-10-22,4108.06,4117.86,4108.06,4117.86
NSE500,2013-10-22,4723.95,4749.05,4723.9,4738.35
N500MOM 50,2013-10-22,5199.61,5220.13,5199.61,5220.13
N500VALUE 50,2013-10-22,1938.31,1973.18,1938.31,1973.18
N500Q 50,2013-10-22,3667.06,3681.88,3667.06,3681.88
N500VALUE 50,2013-10-23,1973.18,1981.61,1973.18,1981.61
NSE500,2013-10-23,4746.1,4752.1,4680.5,4723.5
N500LOWVOL 50,2013-10-23,4117.86,4117.86,4099.97,4099.97
N500Q 50,2013-10-23,3681.88,3681.88,3670.68,3670.68
N500MOM 50,2013-10-23,5220.13,5220.13,5203.4,5203.4
N500Q 50,2013-10-24,3670.68,3670.68,3654.97,3654.97
N500LOWVOL 50,2013-10-24,4099.97,4099.97,4075.02,4075.02
N500MOM 50,2013-10-24,5203.4,5203.4,5158.45,5158.45
NSE500,2013-10-24,4715.35,4773.8,4700.55,4713.0
N500VALUE 50,2013-10-24,1981.61,1981.61,1971.43,1971.43
N500Q 50,2013-10-25,3654.97,3654.97,3644.93,3644.93
N500MOM 50,2013-10-25,5158.45,5158.45,5141.56,5141.56
NSE500,2013-10-25,4705.35,4715.05,4684.2,4693.4
N500LOWVOL 50,2013-10-25,4075.02,4076.37,4075.02,4076.37
N500VALUE 50,2013-10-25,1971.43,1971.43,1942.36,1942.36
NSE500,2013-10-28,4699.5,4710.0,4652.3,4656.85
N500VALUE 50,2013-10-28,1942.36,1942.36,1914.97,1914.97
N500MOM 50,2013-10-28,5141.56,5141.56,5085.0,5085.0
N500LOWVOL 50,2013-10-28,4076.37,4076.37,4036.2,4036.2
N500Q 50,2013-10-28,3644.93,3644.93,3613.6,3613.6
N500VALUE 50,2013-10-29,1914.97,1947.35,1914.97,1947.35
NSE500,2013-10-29,4660.4,4744.95,4640.05,4741.1
N500MOM 50,2013-10-29,5085.0,5163.95,5085.0,5163.95
N500LOWVOL 50,2013-10-29,4036.2,4096.27,4036.2,4096.27
N500Q 50,2013-10-29,3613.6,3651.7,3613.6,3651.7
N500Q 50,2013-10-30,3651.7,3677.67,3651.7,3677.67
NSE500,2013-10-30,4751.05,4775.8,4745.6,4764.3
N500LOWVOL 50,2013-10-30,4096.27,4119.33,4096.27,4119.33
N500MOM 50,2013-10-30,5163.95,5193.34,5163.95,5193.34
N500VALUE 50,2013-10-30,1947.35,1949.41,1947.35,1949.41
N500Q 50,2013-10-31,3677.67,3692.77,3677.67,3692.77
NSE500,2013-10-31,4755.45,4811.15,4755.45,4804.85
N500LOWVOL 50,2013-10-31,4119.33,4132.61,4119.33,4132.61
N500MOM 50,2013-10-31,5193.34,5197.31,5193.34,5197.31
N500VALUE 50,2013-10-31,1949.41,2007.52,1949.41,2007.52
N500LOWVOL 50,2013-11-01,4132.61,4136.65,4132.61,4136.65
N500Q 50,2013-11-01,3692.77,3696.56,3692.77,3696.56
N500MOM 50,2013-11-01,5197.31,5199.09,5197.31,5199.09
N500VALUE 50,2013-11-01,2007.52,2065.38,2007.52,2065.38
NSE500,2013-11-01,4798.4,4833.95,4798.4,4823.0
NSE500,2013-11-03,4843.2,4847.05,4836.15,4840.15
N500VALUE 50,2013-11-03,2065.38,2104.49,2065.38,2104.49
N500MOM 50,2013-11-03,5199.09,5238.27,5199.09,5238.27
N500Q 50,2013-11-03,3696.56,3712.64,3696.56,3712.64
N500LOWVOL 50,2013-11-03,4136.65,4147.64,4136.65,4147.64
N500MOM 50,2013-11-05,5238.27,5238.27,5157.7,5157.7
N500VALUE 50,2013-11-05,2104.49,2148.41,2104.49,2148.41
N500LOWVOL 50,2013-11-05,4147.64,4147.64,4117.93,4117.93
N500Q 50,2013-11-05,3712.64,3712.64,3690.91,3690.91
NSE500,2013-11-05,4815.85,4836.95,4790.35,4808.2
N500VALUE 50,2013-11-06,2148.41,2148.41,2124.19,2124.19
N500LOWVOL 50,2013-11-06,4117.93,4124.69,4117.93,4124.69
NSE500,2013-11-06,4813.1,4827.5,4781.05,4784.65
N500Q 50,2013-11-06,3690.91,3694.62,3690.91,3694.62
N500MOM 50,2013-11-06,5157.7,5183.01,5157.7,5183.01
N500VALUE 50,2013-11-07,2124.19,2124.19,2067.96,2067.96
N500Q 50,2013-11-07,3694.62,3694.62,3687.73,3687.73
N500LOWVOL 50,2013-11-07,4124.69,4124.69,4113.71,4113.71
N500MOM 50,2013-11-07,5183.01,5183.01,5158.37,5158.37
NSE500,2013-11-07,4794.2,4831.95,4748.3,4752.0
N500Q 50,2013-11-08,3687.73,3687.73,3670.71,3670.71
N500VALUE 50,2013-11-08,2067.96,2067.96,2058.64,2058.64
NSE500,2013-11-08,4741.6,4754.35,4710.1,4725.9
N500MOM 50,2013-11-08,5158.37,5175.8,5158.37,5175.8
N500LOWVOL 50,2013-11-08,4113.71,4113.71,4091.03,4091.03
NSE500,2013-11-11,4710.0,4725.8,4675.55,4680.35
N500VALUE 50,2013-11-11,2058.64,2058.64,2016.75,2016.75
N500LOWVOL 50,2013-11-11,4091.03,4091.03,4065.75,4065.75
N500MOM 50,2013-11-11,5175.8,5175.8,5144.01,5144.01
N500Q 50,2013-11-11,3670.71,3670.71,3650.0,3650.0
N500Q 50,2013-11-12,3650.0,3650.0,3644.7,3644.7
N500MOM 50,2013-11-12,5144.01,5144.01,5125.93,5125.93
N500LOWVOL 50,2013-11-12,4065.75,4065.75,4045.61,4045.61
N500VALUE 50,2013-11-12,2016.75,2016.75,1985.44,1985.44
NSE500,2013-11-12,4686.8,4701.65,4634.3,4637.35
N500VALUE 50,2013-11-13,1985.44,1985.44,1959.0,1959.0
N500MOM 50,2013-11-13,5125.93,5125.93,5118.93,5118.93
NSE500,2013-11-13,4623.65,4654.15,4605.15,4614.65
N500Q 50,2013-11-13,3644.7,3644.7,3636.56,3636.56
