Date,Roll_1Y,Roll_3Y,Roll_5Y
2010-04-05,-1.538180228877195e-05,-5.736298955616448e-06,-2.725306975071007e-05
2010-04-06,-1.5559453967028958e-05,-4.9894196503252886e-06,-2.6175858892418802e-05
2010-04-07,-1.5014366386401079e-05,-5.2179691363285485e-06,-2.5654437187050405e-05
2010-04-08,-1.3593943687828514e-05,-4.926425274609514e-06,-2.4793205041451216e-05
2010-04-09,-1.3246515574216744e-05,-4.781393556196889e-06,-2.472661113817054e-05
2010-04-12,-1.4727038976980467e-05,-5.3814070721802665e-06,-2.4987826755307196e-05
2010-04-13,-1.3964569226310175e-05,-5.268912987022034e-06,-2.4614652900378786e-05
2010-04-15,-1.3256807705808171e-05,-5.370026608719769e-06,-2.4671159775113694e-05
2010-04-16,-1.1417985904094152e-05,-4.945325731142702e-06,-2.4828892471795427e-05
2010-04-19,-1.0458745177910345e-05,-4.608036669129234e-06,-2.4713193035985626e-05
2010-04-20,-9.746070108729299e-06,-4.452744456484581e-06,-2.504900294031387e-05
2010-04-21,-9.770143801102193e-06,-4.087912544914474e-06,-2.620497533811772e-05
2010-04-22,-9.163027720582306e-06,-4.1663248511181195e-06,-2.623870882656476e-05
2010-04-23,-8.156291419370021e-06,-4.37754103566057e-06,-2.672468073239287e-05
2010-04-26,-9.36752259050877e-06,-4.733659485944841e-06,-2.8364655110468817e-05
2010-04-27,-9.109059807110853e-06,-4.5763096916395796e-06,-2.9832045397526485e-05
2010-04-28,-8.675531065760467e-06,-4.163500010312404e-06,-2.955696994710877e-05
2010-04-29,-8.90184741320077e-06,-5.171534041226167e-06,-2.919301662984708e-05
2010-04-30,-9.39755727391578e-06,-5.013129469100264e-06,-3.129454364536599e-05
2010-05-03,-8.526221853433213e-06,-4.6638295034817645e-06,-3.0372638789799566e-05
2010-05-04,-7.72747099353488e-06,-4.310407702989849e-06,-2.8064897197754846e-05
2010-05-05,-7.859106066598898e-06,-3.844718059919927e-06,-2.664583862266312e-05
2010-05-06,-8.76853036357872e-06,-3.7278567559528852e-06,-2.653671433794358e-05
2010-05-07,-7.544320081098732e-06,-3.4030524094230685e-06,-2.616781808262303e-05
2010-05-10,-6.8428471480252995e-06,-3.935043807690164e-06,-2.6869642570925834e-05
2010-05-11,-6.433941335259874e-06,-3.42126634844675e-06,-2.6691738197470727e-05
2010-05-12,-6.777139786251496e-06,-3.102215669681385e-06,-2.7466775626816542e-05
2010-05-13,-6.408031518967405e-06,-3.298257268191662e-06,-2.8576333815255595e-05
2010-05-14,-6.489595387293434e-06,-3.0031506597083535e-06,-2.7377885538637514e-05
2010-05-17,-6.826261424341951e-06,-2.9769369602750118e-06,-2.7069467078977283e-05
2010-05-18,-6.139320901432654e-06,-2.704546507859007e-06,-2.9413943349876348e-05
2010-05-19,-5.875886929240792e-06,-2.3613190158755515e-06,-2.902113756286795e-05
2010-05-20,-6.112538063929307e-06,-2.2573480391585576e-06,-2.9955411222193362e-05
2010-05-21,-5.5604847228885035e-06,-2.0667834568222077e-06,-2.8937786776150887e-05
2010-05-24,-2.653927864582073e-06,-2.069584647212963e-06,-2.8137263241134747e-05
2010-05-25,-2.2281081968333893e-06,-1.987072915099475e-06,-2.6217354215596345e-05
2010-05-26,-2.2985279428677785e-06,-2.132369695262426e-06,-2.6753255941258658e-05
2010-05-27,-2.5379658132873573e-06,-2.0855792757235037e-06,-2.7721535835745215e-05
2010-05-28,-2.601947879599109e-06,-2.350600037726025e-06,-2.922135409777482e-05
2010-05-31,-2.5102277312338828e-06,-2.5120356954566603e-06,-2.9921456520920486e-05
2010-06-01,-2.698332219663868e-06,-2.4124950079862373e-06,-3.038327149118558e-05
2010-06-02,-2.221204806973631e-06,-2.502025901574001e-06,-3.056436069970303e-05
2010-06-03,-2.2158611077127688e-06,-2.741829577379562e-06,-3.118658178324907e-05
2010-06-04,-1.8781598842831926e-06,-2.730545885842872e-06,-3.0384658999516034e-05
2010-06-07,-1.4129351604275087e-06,-2.300509834407549e-06,-2.8601659079807717e-05
2010-06-08,-1.3556240150425225e-06,-2.1955917350879872e-06,-2.7680795694706717e-05
2010-06-09,-1.357693275583216e-06,-2.069021140416183e-06,-2.7010189624032677e-05
2010-06-10,-1.333871531006281e-06,-2.0649752647816655e-06,-2.7812542366056903e-05
2010-06-11,-1.3728130359158541e-06,-2.1334629833891228e-06,-2.8261377326810333e-05
2010-06-14,-2.042818707526095e-06,-2.144346834098698e-06,-2.847340432188261e-05
2010-06-15,-1.7168178019222324e-06,-2.1361546105325147e-06,-2.8679036768064492e-05
2010-06-16,-1.483829017656646e-06,-2.2569294551022523e-06,-2.7974851563694614e-05
2010-06-17,-1.61897374417741e-06,-2.4186702747286404e-06,-2.9095152774161193e-05
2010-06-18,-1.7401409957429337e-06,-2.2640831940368145e-06,-2.9128584353887987e-05
2010-06-21,-2.1654795503422974e-06,-2.36055211622066e-06,-2.940661319339455e-05
2010-06-22,-1.9388792600327776e-06,-2.1995488654891204e-06,-2.9151056051279767e-05
2010-06-23,-2.510341239547742e-06,-2.3856280249034967e-06,-2.8540387151831936e-05
2010-06-24,-2.902667239235157e-06,-2.242339675495586e-06,-2.8042752322043896e-05
2010-06-25,-2.6696095307698897e-06,-2.1783480028680913e-06,-2.7532967542764908e-05
2010-06-28,-3.095770311878354e-06,-2.4267713285563985e-06,-2.7645538662302016e-05
2010-06-29,-2.8993385627895663e-06,-2.2424943537657782e-06,-2.706222469051056e-05
2010-06-30,-2.7934276687346937e-06,-2.634758210939836e-06,-2.767979468742965e-05
2010-07-01,-2.847753250767582e-06,-2.5994812999918793e-06,-2.6686673416875806e-05
2010-07-02,-2.4435098051611703e-06,-2.7253156491546804e-06,-2.6505167237456106e-05
2010-07-05,-2.296482660701926e-06,-2.712934763282604e-06,-2.7151881263787203e-05
2010-07-06,-2.761163157005697e-06,-2.8331210764065418e-06,-2.6648253641070596e-05
2010-07-07,-2.5307789097706035e-06,-2.8647981014096047e-06,-2.6290033243281385e-05
2010-07-08,-2.541405692779719e-06,-2.733989567405004e-06,-2.651763735661561e-05
2010-07-09,-2.4713641504359174e-06,-2.823661176654113e-06,-2.66149867260701e-05
2010-07-12,-3.403962836712182e-06,-2.9455950687484744e-06,-2.633174327293375e-05
2010-07-13,-3.411194297031628e-06,-2.7614244968443558e-06,-2.669896485940626e-05
2010-07-14,-3.840371297858525e-06,-2.574584473391539e-06,-2.70118238363537e-05
2010-07-15,-3.7449021577096175e-06,-2.458528790549863e-06,-2.6621283414129948e-05
2010-07-16,-4.1641144747917025e-06,-2.5369991818458004e-06,-2.664891931969393e-05
2010-07-19,-4.441728669535294e-06,-2.5216491648105688e-06,-2.619101104617272e-05
2010-07-20,-3.7265755199467065e-06,-2.4016559720951847e-06,-2.6507218238602803e-05
2010-07-21,-3.172418615582373e-06,-2.543495394746742e-06,-2.707393368606148e-05
2010-07-22,-3.227105720426948e-06,-2.581482101415844e-06,-2.709736535466689e-05
2010-07-23,-2.7532712636446632e-06,-2.4040464994268262e-06,-2.6429509499159565e-05
2010-07-26,-2.314500147537757e-06,-2.3119362253520848e-06,-2.5739247721645597e-05
2010-07-27,-2.4574905090890553e-06,-2.2061950113450024e-06,-2.578667166952542e-05
2010-07-28,-2.5756158661405237e-06,-2.158487664383202e-06,-2.525925519014649e-05
2010-07-29,-2.2357893423308184e-06,-2.2120324774110856e-06,-2.5147743443643122e-05
2010-07-30,-2.0317957019067023e-06,-2.0954045898413654e-06,-2.6013086213527714e-05
2010-08-02,-2.0885685074745197e-06,-2.1046444123040686e-06,-2.5854189474205924e-05
2010-08-03,-2.0535614460026608e-06,-2.1754332699686074e-06,-2.548363235099771e-05
2010-08-04,-2.245402401790386e-06,-2.2252590501370406e-06,-2.541483206464079e-05
2010-08-05,-2.089756806711307e-06,-2.006037519874937e-06,-2.458640361213682e-05
2010-08-06,-1.9279854421849763e-06,-1.8700247774727785e-06,-2.5098162271142144e-05
2010-08-09,-1.8203278586703675e-06,-1.9300743359096373e-06,-2.4721336964628193e-05
2010-08-10,-1.826627920920032e-06,-1.930721826859383e-06,-2.581113911093169e-05
2010-08-11,-1.702213076271164e-06,-1.8801515992983298e-06,-2.482656093905078e-05
2010-08-12,-2.0166225260798143e-06,-1.7612882619033599e-06,-2.4198279870546457e-05
2010-08-13,-2.3947693539305703e-06,-1.8276373832115667e-06,-2.4371258154687325e-05
2010-08-16,-2.4906581681527484e-06,-1.6415563017790902e-06,-2.4364597913884012e-05
2010-08-17,-2.410200599767265e-06,-1.6632216093270813e-06,-2.4721790072845806e-05
2010-08-18,-2.5487684740532757e-06,-1.8542745985339337e-06,-2.437207697036925e-05
2010-08-19,-2.1783034611644325e-06,-1.8609131986480065e-06,-2.3926434577603573e-05
2010-08-20,-2.2039024669684437e-06,-2.346584865753343e-06,-2.3722301174089466e-05
2010-08-23,-2.8416780712969825e-06,-2.4181879594298294e-06,-2.3713395211011346e-05
2010-08-24,-2.5132886329881643e-06,-2.0683901769125157e-06,-2.377403437359149e-05
2010-08-25,-2.6386519818011323e-06,-2.5487505903587504e-06,-2.249793419739632e-05
2010-08-26,-2.488204165373986e-06,-2.5205739708766828e-06,-2.196037810131557e-05
2010-08-27,-2.184723985942938e-06,-2.2324784041405366e-06,-2.1576680319324026e-05
2010-08-30,-1.917924935534998e-06,-2.438879634247826e-06,-2.1350821232779538e-05
2010-08-31,-1.8165102408929101e-06,-2.303893912092292e-06,-2.150154536817439e-05
2010-09-01,-1.8880018817224453e-06,-2.175901709922101e-06,-2.170218412977931e-05
2010-09-02,-1.8682773212930215e-06,-2.4046441557956655e-06,-2.0782145153219744e-05
2010-09-03,-1.7902967797134295e-06,-2.660744961247019e-06,-2.089041117381285e-05
2010-09-06,-2.0380476040138262e-06,-2.7179674673138976e-06,-2.1169808085197417e-05
2010-09-07,-2.2128194425707903e-06,-2.7620684357465564e-06,-2.125161424659794e-05
2010-09-08,-2.285542265001439e-06,-3.4794173962016117e-06,-2.2215824554638886e-05
2010-09-09,-2.3502345798398494e-06,-3.8309128771452094e-06,-2.2512145366082592e-05
2010-09-13,-2.332086666667621e-06,-3.6756172343554994e-06,-2.2056587819729856e-05
2010-09-14,-2.0682777865932422e-06,-4.3227319916905316e-06,-2.1695127254250934e-05
2010-09-15,-2.124464553832084e-06,-4.170973355810403e-06,-2.2246482511256715e-05
2010-09-16,-2.05388208263102e-06,-4.2191026656812625e-06,-2.1647254675905003e-05
2010-09-17,-2.183878144768059e-06,-4.066070642183561e-06,-2.1327891722489056e-05
2010-09-20,-2.3351996882858828e-06,-3.729170564570339e-06,-2.2040192932948344e-05
2010-09-21,-2.343716861696876e-06,-3.6041002968723035e-06,-2.2084413558776106e-05
2010-09-22,-2.0882841911262773e-06,-3.4380430984359833e-06,-2.2304251634963634e-05
2010-09-23,-1.901273794846503e-06,-3.2516982271246775e-06,-2.3302352636811463e-05
2010-09-24,-1.9822066306129926e-06,-3.1253289591859357e-06,-2.3963282986372292e-05
2010-09-27,-1.964970090639895e-06,-3.0413549405583495e-06,-2.3416743796467188e-05
2010-09-28,-1.8956076892617801e-06,-3.010964469751798e-06,-2.2993905517409985e-05
2010-09-29,-1.9481228454854005e-06,-2.924149681060584e-06,-2.3073153265329438e-05
2010-09-30,-1.9068802121768869e-06,-2.7831736815198127e-06,-2.2254167888924314e-05
2010-10-01,-2.1073961047335388e-06,-3.0417607448374184e-06,-2.252669611690905e-05
2010-10-04,-2.054822135999501e-06,-3.071618405181553e-06,-2.2193191469010998e-05
2010-10-05,-1.9264876167657263e-06,-3.088919495519704e-06,-2.2039777111348968e-05
2010-10-06,-2.017329129744283e-06,-3.1911340176993264e-06,-2.2184798034174946e-05
2010-10-07,-2.1636492069099234e-06,-2.96422121626172e-06,-2.1792093667372114e-05
2010-10-08,-2.1161098866517847e-06,-3.0025002391020905e-06,-2.1150087889054703e-05
2010-10-11,-2.2017028622478563e-06,-3.112189562282097e-06,-2.1398990958765296e-05
2010-10-12,-2.068294610024779e-06,-2.8560213822803604e-06,-2.0423353253917753e-05
2010-10-13,-2.368718733825048e-06,-2.5958446168150573e-06,-2.0711103531301234e-05
2010-10-14,-2.062672305180868e-06,-2.4284688302511626e-06,-2.06897546006779e-05
2010-10-15,-1.7077143998900368e-06,-2.079505081020727e-06,-1.944182258650784e-05
2010-10-18,-1.6971371605833951e-06,-1.8753112327463128e-06,-1.8945622006327767e-05
2010-10-19,-1.5613947621506696e-06,-1.8005838882118042e-06,-1.837142252991697e-05
2010-10-20,-1.4702588149173579e-06,-1.7065152324580168e-06,-1.8094364170107013e-05
2010-10-21,-1.6876661039777474e-06,-1.8108739636701898e-06,-1.9131689136031582e-05
2010-10-22,-1.7671650929251825e-06,-1.6662257737998232e-06,-2.1381195279168708e-05
2010-10-25,-2.015025089674438e-06,-1.5865466693743002e-06,-2.1387122774996215e-05
2010-10-26,-1.9360041887406254e-06,-1.3229897508626465e-06,-1.9455770376541892e-05
2010-10-27,-1.955635671180289e-06,-1.220555697623027e-06,-1.881375195855739e-05
2010-10-28,-2.250218201549359e-06,-1.257146481359328e-06,-1.816207558791305e-05
2010-10-29,-2.311083850958795e-06,-1.5559695629718817e-06,-1.8201680572094148e-05
2010-11-01,-2.7329151517374584e-06,-1.2600310035359996e-06,-1.8923498162237706e-05
2010-11-02,-2.8643863796418145e-06,-1.0759319246655963e-06,-1.8390056510497743e-05
2010-11-03,-3.4558242401061534e-06,-9.759653145646752e-07,-1.7957640519039586e-05
2010-11-04,-3.193277906321512e-06,-1.2783562668428061e-06,-1.880367868256627e-05
2010-11-05,-3.003801974710285e-06,-9.49830635921245e-07,-2.000108127342415e-05
2010-11-08,-2.7613520174885053e-06,-8.858051161464431e-07,-1.9990596160202045e-05
2010-11-09,-2.54405625277343e-06,-1.1430045705473901e-06,-2.0416859371152896e-05
2010-11-10,-2.490732756266212e-06,-1.4977055851073118e-06,-2.0074800619163113e-05
2010-11-11,-2.0400268114784126e-06,-1.6938684455070074e-06,-2.0556045139397128e-05
2010-11-12,-1.9595367792835106e-06,-1.5171341931630167e-06,-2.095792582945677e-05
2010-11-15,-1.931046719860774e-06,-1.018895263715791e-06,-2.1411835871010254e-05
2010-11-16,-1.5729145284026913e-06,-7.708312461662814e-07,-2.1008842492786783e-05
2010-11-18,-1.5848548158281517e-06,-6.721247503005401e-07,-2.2510743650450138e-05
2010-11-19,-1.391867792355228e-06,-3.26250458648758e-07,-2.2396716611527978e-05
2010-11-22,-1.7252527511057991e-06,-2.3689291572814852e-07,-2.2085298764018546e-05
2010-11-23,-1.4931603340428978e-06,-1.642194125128782e-07,-2.2406916967643298e-05
2010-11-24,-1.2858097540036084e-06,-1.85927608864489e-08,-2.146897422194982e-05
2010-11-25,-1.1371593287012871e-06,2.3333228682531626e-08,-2.1153171267940252e-05
2010-11-26,-9.911869995882228e-07,2.02384084047047e-07,-2.195476321498191e-05
2010-11-29,-1.2751795972487656e-06,6.014410647292578e-08,-2.3373937792836585e-05
2010-11-30,-1.5149976246853214e-06,-4.1430699759814615e-08,-2.2347539211153844e-05
2010-12-01,-1.49757828316055e-06,-2.0131156985847554e-07,-2.262015971954412e-05
2010-12-02,-1.3861015082383688e-06,-3.6308520257044563e-07,-2.2299482818954885e-05
2010-12-03,-1.286127585320429e-06,-3.257114007393369e-07,-2.0982499437494084e-05
2010-12-06,-1.2103228277382527e-06,-3.7259737206696286e-07,-2.0091095459306985e-05
2010-12-07,-1.1860624298254407e-06,-2.0082017537781383e-07,-2.0084691639166152e-05
2010-12-08,-1.1474853134352259e-06,1.8753780850477852e-07,-1.929257099453352e-05
2010-12-09,-7.470504288509261e-07,4.135798168380944e-07,-1.7279658884650217e-05
2010-12-10,-9.30180218183807e-07,3.259369050212513e-07,-1.764939652781905e-05
2010-12-13,-9.852582889546824e-07,3.087597265638564e-07,-1.7604875948151744e-05
2010-12-14,-1.1069266185881332e-06,1.0979587972137494e-07,-1.7582073174260415e-05
2010-12-15,-1.040306809585445e-06,-1.5117441276579768e-07,-1.7039570022081563e-05
2010-12-16,-1.2572666536758703e-06,-2.8729510770375555e-07,-1.758306534771492e-05
2010-12-20,-1.2420566324333748e-06,-1.3958016698012443e-07,-1.805624118844662e-05
2010-12-21,-1.294750167968317e-06,-3.114531610393101e-08,-1.785326905734408e-05
2010-12-22,-1.3773644111925165e-06,-3.415954918928321e-08,-1.7374174194451086e-05
2010-12-23,-1.4203768192722066e-06,-1.0342316558720199e-07,-1.676717085175028e-05
2010-12-24,-1.3603193151912052e-06,-1.5485766424738756e-07,-1.6445350106142342e-05
2010-12-27,-1.065681416001496e-06,6.185040513084772e-08,-1.5862318679005227e-05
2010-12-28,-1.0038586670813032e-06,2.030070940239881e-07,-1.606160132450185e-05
2010-12-29,-1.0676763333439254e-06,1.825154205548074e-07,-1.6998873302753736e-05
2010-12-30,-1.134857158691105e-06,2.4079112093122745e-07,-1.6445808182385946e-05
2010-12-31,-1.1496205825078931e-06,1.9173360410462692e-07,-1.6620029486880128e-05
2011-01-03,-1.10689649557294e-06,1.7406122099217214e-07,-1.7325687231561915e-05
2011-01-04,-9.76954432907462e-07,2.028918389962442e-07,-1.7285743254102925e-05
2011-01-05,-8.649438827390554e-07,3.7802242913720363e-07,-1.648810695664693e-05
2011-01-06,-8.205399815164327e-07,5.067658789270624e-07,-1.60186054043443e-05
2011-01-07,-6.268145673615777e-07,6.033888759748862e-07,-1.4629464686777283e-05
2011-01-10,-3.650887256956281e-07,7.584529663207107e-07,-1.3626992637627566e-05
2011-01-11,-4.258544314961199e-07,5.051569451630655e-07,-1.3124428065225402e-05
2011-01-12,-5.314248894272566e-07,3.653673368297916e-07,-1.3669495129375875e-05
2011-01-13,-3.3663739218425803e-07,4.696763713507579e-07,-1.367167721944007e-05
2011-01-14,-1.7391071316374962e-07,5.761197153786313e-07,-1.2818078921172926e-05
2011-01-17,-9.400540057491469e-08,7.674418365244406e-07,-1.2298637391827683e-05
2011-01-18,-2.2750131001281204e-07,8.117480975178282e-07,-1.2654026583902578e-05
2011-01-19,-2.311445790326161e-07,8.359919806411042e-07,-1.2590574241855279e-05
2011-01-20,-4.7498250221877925e-07,8.65740009681204e-07,-1.2529167331853941e-05
2011-01-21,-5.342828228727114e-07,9.358153457705853e-07,-1.2961742063888337e-05
2011-01-24,-6.735435300608827e-07,9.179991619090444e-07,-1.4028605318516796e-05
2011-01-25,-9.599960022477205e-07,1.0102027102609767e-06,-1.2966767519273503e-05
2011-01-27,-7.744503920381618e-07,1.1035654458035893e-06,-1.255703522673457e-05
2011-01-28,-5.533921239031514e-07,1.2503123765217339e-06,-1.1750523272624491e-05
2011-01-31,-4.565386408916794e-07,1.251950311198513e-06,-1.144367111072242e-05
2011-02-01,-4.3982708763934397e-07,1.3087933395938833e-06,-1.0947415086892676e-05
2011-02-02,-2.982097473402945e-07,1.2907939825890224e-06,-1.0456899663724428e-05
2011-02-03,-5.962993137043071e-07,1.1073592300903101e-06,-1.0554875135460051e-05
2011-02-04,-6.870902196087769e-07,1.241740050894613e-06,-1.0016479816243873e-05
2011-02-07,-5.64733638519499e-07,1.2787451183493559e-06,-9.816908200122043e-06
2011-02-08,-4.0102648779516414e-07,1.2954147744492772e-06,-9.359188500646098e-06
2011-02-09,-1.5533835751035951e-07,1.3023756013641474e-06,-9.297920982032082e-06
2011-02-10,-1.7898576376573772e-07,1.3096285056413137e-06,-9.34989203948966e-06
2011-02-11,-2.419804505660039e-07,9.946881995848145e-07,-9.76881951064712e-06
2011-02-14,-5.656940755827122e-07,1.0751561718702618e-07,-1.0708113466373348e-05
2011-02-15,-5.148494717222007e-07,-5.156577087550573e-07,-1.0997018994984842e-05
2011-02-16,-4.4477201233128483e-07,4.629535876876645e-08,-1.1301846789546488e-05
2011-02-17,-6.026238654754934e-07,-3.3437523416779413e-07,-1.0839898663794756e-05
2011-02-18,-5.493635049091949e-07,3.408326948450835e-07,-1.0108582695345092e-05
2011-02-21,-6.48999082919488e-07,1.64162619609165e-07,-1.0473505658969984e-05
2011-02-22,-5.763360948485285e-07,2.2310090264099358e-07,-1.005263405495782e-05
2011-02-23,-5.458004594949273e-07,8.577414878363498e-08,-9.704840449709096e-06
2011-02-24,-2.735891120320133e-07,2.751695901137552e-07,-8.487201378137854e-06
2011-02-25,-2.050367042816248e-07,3.970670433561807e-07,-8.83086206382444e-06
2011-02-28,-1.0989466359134781e-07,5.707620938100177e-07,-8.747502934447482e-06
2011-03-01,-2.7665589352743325e-07,3.7253893669930704e-07,-9.834937878094863e-06
2011-03-03,-2.6815487119691284e-07,1.7831765186659965e-07,-9.896105056750315e-06
2011-03-04,-2.5779792567348636e-07,-9.203049078365666e-08,-1.0035942433095357e-05
2011-03-07,-1.126219848490706e-07,-6.168394839356495e-08,-9.237403685968815e-06
2011-03-08,-2.691191238746171e-07,-6.405095258621429e-07,-9.261244692471138e-06
2011-03-09,-2.928782356637072e-07,-7.495408707036688e-07,-9.35828949666373e-06
2011-03-10,-2.518320720845679e-07,-5.635336743914365e-07,-9.022895776089612e-06
2011-03-11,-1.758614505131817e-07,-2.799656062535405e-10,-8.670429870072383e-06
2011-03-14,-3.266538364243843e-07,5.9053169687572904e-08,-9.15346660890215e-06
2011-03-15,-1.1770435026647874e-07,1.5599935299093204e-07,-8.738794798013316e-06
2011-03-16,-1.5633484773402984e-07,7.585410333188491e-08,-8.938866165264514e-06
2011-03-17,-7.651397049279751e-08,-3.866102149530093e-08,-9.178713336277511e-06
2011-03-18,4.821402743715453e-08,1.093311063904423e-07,-8.859617935730313e-06
2011-03-21,-2.0291930802329716e-08,1.1546841371945504e-08,-8.555584926295268e-06
2011-03-22,-7.509708410680105e-08,3.792450575801354e-08,-8.56869842258412e-06
2011-03-23,-1.5213430470950584e-07,5.9313534639393595e-08,-8.755763430512431e-06
2011-03-24,-1.7737627588942928e-07,2.3559979522858043e-09,-8.867466862128026e-06
2011-03-25,-3.251498623679794e-07,-1.6155902571313163e-07,-9.115705785767148e-06
2011-03-28,-3.882140560129699e-07,-2.9184255723180286e-07,-9.260690936763183e-06
2011-03-29,-4.4621814421219597e-07,-8.428709679098034e-07,-8.947284684701629e-06
2011-03-30,-4.723182476240595e-07,-1.1902714045497476e-06,-8.91791793877772e-06
2011-03-31,-4.0407088719440765e-07,-1.1946827711550867e-06,-9.025369261950189e-06
2011-04-01,-4.159337121389939e-07,-1.6422175925789873e-06,-8.679226731977963e-06
2011-04-04,-5.076005611392986e-07,-1.7786408925690722e-06,-8.921203385359178e-06
2011-04-05,-6.25698252765261e-07,-1.5185796506944627e-06,-9.591671567665827e-06
2011-04-06,-5.586546141245208e-07,-1.5512882070023437e-06,-9.433410055548208e-06
2011-04-07,-6.06504340749936e-07,-2.315878257386217e-06,-9.028879798256284e-06
2011-04-08,-5.519190890979075e-07,-1.9195340372757386e-06,-8.677491942332693e-06
2011-04-11,-5.25667011253006e-07,-2.6562343253822007e-06,-8.583748653645529e-06
2011-04-13,-7.250811733250373e-07,-2.8863075802743055e-06,-8.785286420565086e-06
2011-04-15,-7.453643886545791e-07,-2.689769958319488e-06,-8.548368502614423e-06
2011-04-18,-5.458344385367297e-07,-2.5088382082927296e-06,-7.997330736086994e-06
2011-04-19,-5.098997943875361e-07,-1.7263301153036537e-06,-8.0676345588504e-06
2011-04-20,-6.272701496001787e-07,-1.9482363602385533e-06,-8.623797690843205e-06
2011-04-21,-6.319238037288955e-07,-2.004863159932313e-06,-8.618632951984395e-06
2011-04-25,-5.946822754232528e-07,-1.6461038341297751e-06,-8.34551767248115e-06
2011-04-26,-5.998511529714534e-07,-2.114644344741734e-06,-8.023778439003593e-06
2011-04-27,-7.052050992051306e-07,-2.10354270602231e-06,-8.026450865505907e-06
2011-04-28,-5.841287153973695e-07,-1.950703830244649e-06,-7.665302156789622e-06
2011-04-29,-4.5621352251501435e-07,-1.850443166251381e-06,-7.171525040261528e-06
2011-05-02,-4.342215194075294e-07,-2.069850424168962e-06,-6.914857379802797e-06
2011-05-03,-3.735863933762573e-07,-1.5395367856108066e-06,-5.963138270947965e-06
2011-05-04,-3.4188896846920613e-07,-1.5586415826884803e-06,-5.72198555048864e-06
2011-05-05,-2.601158555215477e-07,-1.3013643784809403e-06,-5.274842053371032e-06
2011-05-06,-5.600693746554697e-07,-1.5110207061130865e-06,-5.890147455778205e-06
2011-05-09,-3.152000023209922e-07,-1.4221983613005307e-06,-5.772199080489315e-06
2011-05-10,-4.058892983938023e-07,-1.181199831501445e-06,-6.316628161417981e-06
2011-05-11,-4.199039940200322e-07,-1.169943744772084e-06,-6.75626340784774e-06
2011-05-12,-2.5631469902087645e-07,-8.610123469754427e-07,-6.016225552185617e-06
2011-05-13,-4.5847774954310694e-07,-7.764174150270975e-07,-5.7076589583537896e-06
2011-05-16,-4.42061695915541e-07,-6.537114694005197e-07,-5.485037039676399e-06
2011-05-17,-3.534882420108687e-07,-6.073938942918744e-07,-5.178808107020316e-06
2011-05-18,-5.61425517853209e-07,-6.15857422836541e-07,-5.125358804258795e-06
2011-05-19,-4.917560327832859e-07,-4.257648069661002e-07,-5.184384351597515e-06
2011-05-20,-6.495009223783654e-07,-5.196437171672841e-07,-5.832821401430266e-06
2011-05-23,-4.73955817925642e-07,-2.0632230768313775e-07,-5.002042860136058e-06
2011-05-24,-7.592217265983692e-07,-2.471183442320779e-07,-5.231390071358533e-06
2011-05-25,-5.256665036590391e-07,-7.207212648907557e-08,-5.053577435409906e-06
2011-05-26,-4.741474546321456e-07,-1.6838546268438392e-07,-4.837280557890011e-06
2011-05-27,-4.4796606313290965e-07,-3.8069205299251507e-07,-4.794647990635781e-06
2011-05-30,-3.8447523498241765e-07,-4.4555150924274756e-07,-4.680760435249454e-06
2011-05-31,-7.03238627552949e-07,-6.956196603180587e-07,-4.877197201214045e-06
2011-06-01,-6.5806456395201e-07,-9.672630036927643e-07,-4.89998787389645e-06
2011-06-02,-4.465568463896119e-07,-8.864617200288194e-07,-4.642800575105355e-06
2011-06-03,-3.7669542418683477e-07,-8.976976859642605e-07,-4.457400061275152e-06
2011-06-06,-5.525839206210748e-07,-8.122035983770814e-07,-4.297531539965149e-06
2011-06-07,-6.903072176100977e-07,-6.7302731965313e-07,-4.63400396855107e-06
2011-06-08,-6.094570763615081e-07,-5.497543196231192e-07,-4.81237296057202e-06
2011-06-09,-4.712735277578872e-07,-6.29894780113105e-07,-5.6846915099662e-06
2011-06-10,-3.817217446577814e-07,-5.419181627885905e-07,-5.554705507782032e-06
2011-06-13,-2.768378046802411e-07,-7.217019766248001e-07,-4.927345444993847e-06
2011-06-14,-2.756715884455474e-07,-9.142340771095547e-07,-6.6299050769380585e-06
2011-06-15,-1.9444435950255468e-07,-1.0327508417340425e-06,-7.608739003073239e-06
2011-06-16,-7.528504841758377e-08,-9.969725824898745e-07,-9.157636500667365e-06
2011-06-17,-5.468810093667287e-08,-8.094869843322527e-07,-7.875583312610956e-06
2011-06-20,2.2935263244150406e-07,-7.348322208500235e-07,-7.950912829235435e-06
2011-06-21,1.851474638048245e-07,-6.933100620276633e-07,-7.738024399461807e-06
2011-06-22,2.2258092946536578e-07,-9.602487960336248e-07,-7.257392135473495e-06
2011-06-23,1.68076837891995e-07,-1.077988344366787e-06,-7.25269361034897e-06
2011-06-24,-4.867969205513134e-08,-1.7125546225571497e-06,-7.939822219471537e-06
2011-06-27,-1.8128666123828907e-08,-1.642936428902786e-06,-9.147859678426684e-06
2011-06-28,-1.2936535442875652e-07,-1.831549770736629e-06,-1.0334919055887681e-05
2011-06-29,-1.2901369372819715e-07,-2.376764074885074e-06,-9.657621071079703e-06
2011-06-30,-2.5000516434836584e-07,-2.630378441059733e-06,-1.0553193749540668e-05
